TRACE #1
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 0.0, 'y': 34982248.0, 'n': 727.0}
{'x': 34982248.0, 'y': 34982248.0, 'n': 727.0}
{'x': 0.0, 'y': 34982248.0, 'n': 727.0}
{'x': 0.0, 'y': 1708045562.0, 'n': 727.0}
{'x': 0.0, 'y': 1708045562.0, 'n': 727.0}
{'x': 1708045562.0, 'y': 1708045562.0, 'n': 727.0}
{'x': 0.0, 'y': 1708045562.0, 'n': 727.0}
{'x': 0.0, 'y': 718630605.0, 'n': 727.0}
{'x': 0.0, 'y': 718630605.0, 'n': 727.0}
{'x': 718630605.0, 'y': 718630605.0, 'n': 727.0}
{'x': 0.0, 'y': 718630605.0, 'n': 727.0}
{'x': 0.0, 'y': 2104453126.0, 'n': 727.0}
{'x': 0.0, 'y': 2104453126.0, 'n': 727.0}
{'x': 2104453126.0, 'y': 2104453126.0, 'n': 727.0}
{'x': 0.0, 'y': 2104453126.0, 'n': 727.0}
{'x': 0.0, 'y': 1573795388.0, 'n': 727.0}
{'x': 0.0, 'y': 1573795388.0, 'n': 727.0}
{'x': 1573795388.0, 'y': 1573795388.0, 'n': 727.0}
{'x': 0.0, 'y': 1573795388.0, 'n': 727.0}
{'x': 0.0, 'y': 787292180.0, 'n': 727.0}
{'x': 0.0, 'y': 787292180.0, 'n': 727.0}
{'x': 787292180.0, 'y': 787292180.0, 'n': 727.0}
{'x': 0.0, 'y': 787292180.0, 'n': 727.0}
{'x': 0.0, 'y': 13072476.0, 'n': 727.0}
{'x': 0.0, 'y': 13072476.0, 'n': 727.0}
{'x': 13072476.0, 'y': 13072476.0, 'n': 727.0}
{'x': 0.0, 'y': 13072476.0, 'n': 727.0}
{'x': 0.0, 'y': 831886096.0, 'n': 727.0}
{'x': 0.0, 'y': 831886096.0, 'n': 727.0}
{'x': 831886096.0, 'y': 831886096.0, 'n': 727.0}
{'x': 0.0, 'y': 831886096.0, 'n': 727.0}
{'x': 0.0, 'y': 1024609432.0, 'n': 727.0}
{'x': 0.0, 'y': 1024609432.0, 'n': 727.0}
{'x': 1024609432.0, 'y': 1024609432.0, 'n': 727.0}
{'x': 0.0, 'y': 1024609432.0, 'n': 727.0}
{'x': 0.0, 'y': 417386165.0, 'n': 727.0}
{'x': 0.0, 'y': 417386165.0, 'n': 727.0}
{'x': 417386165.0, 'y': 417386165.0, 'n': 727.0}
{'x': 0.0, 'y': 417386165.0, 'n': 727.0}
{'x': 0.0, 'y': 384701247.0, 'n': 727.0}
{'x': 0.0, 'y': 384701247.0, 'n': 727.0}
{'x': 384701247.0, 'y': 384701247.0, 'n': 727.0}
{'x': 0.0, 'y': 384701247.0, 'n': 727.0}
{'x': 0.0, 'y': 183846279.0, 'n': 727.0}
{'x': 0.0, 'y': 183846279.0, 'n': 727.0}
{'x': 183846279.0, 'y': 183846279.0, 'n': 727.0}
{'x': 0.0, 'y': 183846279.0, 'n': 727.0}
{'x': 0.0, 'y': 68278076.0, 'n': 727.0}
{'x': 0.0, 'y': 68278076.0, 'n': 727.0}
{'x': 68278076.0, 'y': 68278076.0, 'n': 727.0}
{'x': 0.0, 'y': 68278076.0, 'n': 727.0}
{'x': 0.0, 'y': 2092856291.0, 'n': 727.0}
{'x': 0.0, 'y': 2092856291.0, 'n': 727.0}
{'x': 2092856291.0, 'y': 2092856291.0, 'n': 727.0}
{'x': 0.0, 'y': 2092856291.0, 'n': 727.0}
{'x': 0.0, 'y': 1865940503.0, 'n': 727.0}
{'x': 0.0, 'y': 1865940503.0, 'n': 727.0}
{'x': 1865940503.0, 'y': 1865940503.0, 'n': 727.0}
{'x': 0.0, 'y': 1865940503.0, 'n': 727.0}
{'x': 0.0, 'y': 2040415224.0, 'n': 727.0}
{'x': 0.0, 'y': 2040415224.0, 'n': 727.0}
{'x': 2040415224.0, 'y': 2040415224.0, 'n': 727.0}
{'x': 0.0, 'y': 2040415224.0, 'n': 727.0}
{'x': 0.0, 'y': 828442699.0, 'n': 727.0}
{'x': 0.0, 'y': 828442699.0, 'n': 727.0}
{'x': 828442699.0, 'y': 828442699.0, 'n': 727.0}
{'x': 0.0, 'y': 828442699.0, 'n': 727.0}
{'x': 0.0, 'y': 1783360760.0, 'n': 727.0}
{'x': 0.0, 'y': 1783360760.0, 'n': 727.0}
{'x': 1783360760.0, 'y': 1783360760.0, 'n': 727.0}
{'x': 0.0, 'y': 1783360760.0, 'n': 727.0}
{'x': 0.0, 'y': 473753746.0, 'n': 727.0}
{'x': 0.0, 'y': 473753746.0, 'n': 727.0}
{'x': 473753746.0, 'y': 473753746.0, 'n': 727.0}
{'x': 0.0, 'y': 473753746.0, 'n': 727.0}
{'x': 0.0, 'y': 395116475.0, 'n': 727.0}
{'x': 0.0, 'y': 395116475.0, 'n': 727.0}
{'x': 395116475.0, 'y': 395116475.0, 'n': 727.0}
{'x': 0.0, 'y': 395116475.0, 'n': 727.0}
{'x': 0.0, 'y': 2022329225.0, 'n': 727.0}
{'x': 0.0, 'y': 2022329225.0, 'n': 727.0}
{'x': 2022329225.0, 'y': 2022329225.0, 'n': 727.0}
{'x': 0.0, 'y': 2022329225.0, 'n': 727.0}
{'x': 0.0, 'y': 2089532712.0, 'n': 727.0}
{'x': 0.0, 'y': 2089532712.0, 'n': 727.0}
{'x': 2089532712.0, 'y': 2089532712.0, 'n': 727.0}
{'x': 0.0, 'y': 2089532712.0, 'n': 727.0}
{'x': 0.0, 'y': 1738507387.0, 'n': 727.0}
{'x': 0.0, 'y': 1738507387.0, 'n': 727.0}
{'x': 1738507387.0, 'y': 1738507387.0, 'n': 727.0}
{'x': 0.0, 'y': 1738507387.0, 'n': 727.0}
{'x': 0.0, 'y': 1850287337.0, 'n': 727.0}
{'x': 0.0, 'y': 1850287337.0, 'n': 727.0}
{'x': 1850287337.0, 'y': 1850287337.0, 'n': 727.0}
{'x': 0.0, 'y': 1850287337.0, 'n': 727.0}
{'x': 0.0, 'y': 1027215590.0, 'n': 727.0}
{'x': 0.0, 'y': 1027215590.0, 'n': 727.0}
{'x': 1027215590.0, 'y': 1027215590.0, 'n': 727.0}
{'x': 0.0, 'y': 1027215590.0, 'n': 727.0}
{'x': 0.0, 'y': 457150998.0, 'n': 727.0}
{'x': 0.0, 'y': 457150998.0, 'n': 727.0}
{'x': 457150998.0, 'y': 457150998.0, 'n': 727.0}
{'x': 0.0, 'y': 457150998.0, 'n': 727.0}
{'x': 0.0, 'y': 2005713249.0, 'n': 727.0}
{'x': 0.0, 'y': 2005713249.0, 'n': 727.0}
{'x': 2005713249.0, 'y': 2005713249.0, 'n': 727.0}
{'x': 0.0, 'y': 2005713249.0, 'n': 727.0}
{'x': 0.0, 'y': 232511100.0, 'n': 727.0}
{'x': 0.0, 'y': 232511100.0, 'n': 727.0}
{'x': 232511100.0, 'y': 232511100.0, 'n': 727.0}
{'x': 0.0, 'y': 232511100.0, 'n': 727.0}
{'x': 0.0, 'y': 1361008120.0, 'n': 727.0}
{'x': 0.0, 'y': 1361008120.0, 'n': 727.0}
{'x': 1361008120.0, 'y': 1361008120.0, 'n': 727.0}
{'x': 0.0, 'y': 1361008120.0, 'n': 727.0}
{'x': 0.0, 'y': 957986498.0, 'n': 727.0}
{'x': 0.0, 'y': 957986498.0, 'n': 727.0}
{'x': 957986498.0, 'y': 957986498.0, 'n': 727.0}
{'x': 0.0, 'y': 957986498.0, 'n': 727.0}
{'x': 0.0, 'y': 2067362158.0, 'n': 727.0}
{'x': 0.0, 'y': 2067362158.0, 'n': 727.0}
{'x': 2067362158.0, 'y': 2067362158.0, 'n': 727.0}
{'x': 0.0, 'y': 2067362158.0, 'n': 727.0}
{'x': 0.0, 'y': 1395990369.0, 'n': 727.0}
{'x': 0.0, 'y': 1395990369.0, 'n': 727.0}
{'x': 1395990369.0, 'y': 1395990369.0, 'n': 727.0}
{'x': 0.0, 'y': 1395990369.0, 'n': 727.0}
{'x': 0.0, 'y': 518548412.0, 'n': 727.0}
{'x': 0.0, 'y': 518548412.0, 'n': 727.0}
{'x': 518548412.0, 'y': 518548412.0, 'n': 727.0}
{'x': 0.0, 'y': 518548412.0, 'n': 727.0}
{'x': 0.0, 'y': 638509116.0, 'n': 727.0}
{'x': 0.0, 'y': 638509116.0, 'n': 727.0}
{'x': 638509116.0, 'y': 638509116.0, 'n': 727.0}
{'x': 0.0, 'y': 638509116.0, 'n': 727.0}
{'x': 0.0, 'y': 1352959847.0, 'n': 727.0}
{'x': 0.0, 'y': 1352959847.0, 'n': 727.0}
{'x': 1352959847.0, 'y': 1352959847.0, 'n': 727.0}
{'x': 0.0, 'y': 1352959847.0, 'n': 727.0}
{'x': 0.0, 'y': 2092343800.0, 'n': 727.0}
{'x': 0.0, 'y': 2092343800.0, 'n': 727.0}
{'x': 2092343800.0, 'y': 2092343800.0, 'n': 727.0}
{'x': 0.0, 'y': 2092343800.0, 'n': 727.0}
{'x': 0.0, 'y': 1425801296.0, 'n': 727.0}
{'x': 0.0, 'y': 1425801296.0, 'n': 727.0}
{'x': 1425801296.0, 'y': 1425801296.0, 'n': 727.0}
{'x': 0.0, 'y': 1425801296.0, 'n': 727.0}
{'x': 0.0, 'y': 1366032323.0, 'n': 727.0}
{'x': 0.0, 'y': 1366032323.0, 'n': 727.0}
{'x': 1366032323.0, 'y': 1366032323.0, 'n': 727.0}
{'x': 0.0, 'y': 1366032323.0, 'n': 727.0}
{'x': 0.0, 'y': 776746248.0, 'n': 727.0}
{'x': 0.0, 'y': 776746248.0, 'n': 727.0}
{'x': 776746248.0, 'y': 776746248.0, 'n': 727.0}
{'x': 0.0, 'y': 776746248.0, 'n': 727.0}
{'x': 0.0, 'y': 302927080.0, 'n': 727.0}
{'x': 0.0, 'y': 302927080.0, 'n': 727.0}
{'x': 302927080.0, 'y': 302927080.0, 'n': 727.0}
{'x': 0.0, 'y': 302927080.0, 'n': 727.0}
{'x': 0.0, 'y': 1783418489.0, 'n': 727.0}
{'x': 0.0, 'y': 1783418489.0, 'n': 727.0}
{'x': 1783418489.0, 'y': 1783418489.0, 'n': 727.0}
{'x': 0.0, 'y': 1783418489.0, 'n': 727.0}
{'x': 0.0, 'y': 1161447495.0, 'n': 727.0}
{'x': 0.0, 'y': 1161447495.0, 'n': 727.0}
{'x': 1161447495.0, 'y': 1161447495.0, 'n': 727.0}
{'x': 0.0, 'y': 1161447495.0, 'n': 727.0}
{'x': 0.0, 'y': 486773359.0, 'n': 727.0}
{'x': 0.0, 'y': 486773359.0, 'n': 727.0}
{'x': 486773359.0, 'y': 486773359.0, 'n': 727.0}
{'x': 0.0, 'y': 486773359.0, 'n': 727.0}
{'x': 0.0, 'y': 1851696565.0, 'n': 727.0}
{'x': 0.0, 'y': 1851696565.0, 'n': 727.0}
{'x': 1851696565.0, 'y': 1851696565.0, 'n': 727.0}
{'x': 0.0, 'y': 1851696565.0, 'n': 727.0}
{'x': 0.0, 'y': 1106820138.0, 'n': 727.0}
{'x': 0.0, 'y': 1106820138.0, 'n': 727.0}
{'x': 1106820138.0, 'y': 1106820138.0, 'n': 727.0}
{'x': 0.0, 'y': 1106820138.0, 'n': 727.0}
{'x': 0.0, 'y': 205230215.0, 'n': 727.0}
{'x': 0.0, 'y': 205230215.0, 'n': 727.0}
{'x': 205230215.0, 'y': 205230215.0, 'n': 727.0}
{'x': 0.0, 'y': 205230215.0, 'n': 727.0}
{'x': 0.0, 'y': 1744628141.0, 'n': 727.0}
{'x': 0.0, 'y': 1744628141.0, 'n': 727.0}
{'x': 1744628141.0, 'y': 1744628141.0, 'n': 727.0}
{'x': 0.0, 'y': 1744628141.0, 'n': 727.0}
{'x': 0.0, 'y': 1935262838.0, 'n': 727.0}
{'x': 0.0, 'y': 1935262838.0, 'n': 727.0}
{'x': 1935262838.0, 'y': 1935262838.0, 'n': 727.0}
{'x': 0.0, 'y': 1935262838.0, 'n': 727.0}
{'x': 0.0, 'y': 1988590975.0, 'n': 727.0}
{'x': 0.0, 'y': 1988590975.0, 'n': 727.0}
{'x': 1988590975.0, 'y': 1988590975.0, 'n': 727.0}
{'x': 0.0, 'y': 1988590975.0, 'n': 727.0}
{'x': 0.0, 'y': 70898239.0, 'n': 727.0}
{'x': 0.0, 'y': 70898239.0, 'n': 727.0}
{'x': 70898239.0, 'y': 70898239.0, 'n': 727.0}
{'x': 0.0, 'y': 70898239.0, 'n': 727.0}
{'x': 0.0, 'y': 182895665.0, 'n': 727.0}
{'x': 0.0, 'y': 182895665.0, 'n': 727.0}
{'x': 182895665.0, 'y': 182895665.0, 'n': 727.0}
{'x': 0.0, 'y': 182895665.0, 'n': 727.0}
{'x': 0.0, 'y': 1863436553.0, 'n': 727.0}
{'x': 0.0, 'y': 1863436553.0, 'n': 727.0}
{'x': 1863436553.0, 'y': 1863436553.0, 'n': 727.0}
{'x': 0.0, 'y': 1863436553.0, 'n': 727.0}
{'x': 0.0, 'y': 12947303.0, 'n': 727.0}
{'x': 0.0, 'y': 12947303.0, 'n': 727.0}
{'x': 12947303.0, 'y': 12947303.0, 'n': 727.0}
{'x': 0.0, 'y': 12947303.0, 'n': 727.0}
{'x': 0.0, 'y': 1921403052.0, 'n': 727.0}
{'x': 0.0, 'y': 1921403052.0, 'n': 727.0}
{'x': 1921403052.0, 'y': 1921403052.0, 'n': 727.0}
{'x': 0.0, 'y': 1921403052.0, 'n': 727.0}
{'x': 0.0, 'y': 1566240242.0, 'n': 727.0}
{'x': 0.0, 'y': 1566240242.0, 'n': 727.0}
{'x': 1566240242.0, 'y': 1566240242.0, 'n': 727.0}
{'x': 0.0, 'y': 1566240242.0, 'n': 727.0}
{'x': 0.0, 'y': 1040162894.0, 'n': 727.0}
{'x': 0.0, 'y': 1040162894.0, 'n': 727.0}
{'x': 1040162894.0, 'y': 1040162894.0, 'n': 727.0}
{'x': 0.0, 'y': 1040162894.0, 'n': 727.0}
{'x': 0.0, 'y': 231070403.0, 'n': 727.0}
{'x': 0.0, 'y': 231070403.0, 'n': 727.0}
{'x': 231070403.0, 'y': 231070403.0, 'n': 727.0}
{'x': 0.0, 'y': 231070403.0, 'n': 727.0}
{'x': 0.0, 'y': 1424469844.0, 'n': 727.0}
{'x': 0.0, 'y': 1424469844.0, 'n': 727.0}
{'x': 1424469844.0, 'y': 1424469844.0, 'n': 727.0}
{'x': 0.0, 'y': 1424469844.0, 'n': 727.0}
{'x': 0.0, 'y': 1272673994.0, 'n': 727.0}
{'x': 0.0, 'y': 1272673994.0, 'n': 727.0}
{'x': 1272673994.0, 'y': 1272673994.0, 'n': 727.0}
{'x': 0.0, 'y': 1272673994.0, 'n': 727.0}
{'x': 0.0, 'y': 1592078523.0, 'n': 727.0}
{'x': 0.0, 'y': 1592078523.0, 'n': 727.0}
{'x': 1592078523.0, 'y': 1592078523.0, 'n': 727.0}
{'x': 0.0, 'y': 1592078523.0, 'n': 727.0}
{'x': 0.0, 'y': 234972694.0, 'n': 727.0}
{'x': 0.0, 'y': 234972694.0, 'n': 727.0}
{'x': 234972694.0, 'y': 234972694.0, 'n': 727.0}
{'x': 0.0, 'y': 234972694.0, 'n': 727.0}
{'x': 0.0, 'y': 1192552505.0, 'n': 727.0}
{'x': 0.0, 'y': 1192552505.0, 'n': 727.0}
{'x': 1192552505.0, 'y': 1192552505.0, 'n': 727.0}
{'x': 0.0, 'y': 1192552505.0, 'n': 727.0}
{'x': 0.0, 'y': 840585244.0, 'n': 727.0}
{'x': 0.0, 'y': 840585244.0, 'n': 727.0}
{'x': 840585244.0, 'y': 840585244.0, 'n': 727.0}
{'x': 0.0, 'y': 840585244.0, 'n': 727.0}
{'x': 0.0, 'y': 753521106.0, 'n': 727.0}
{'x': 0.0, 'y': 753521106.0, 'n': 727.0}
{'x': 753521106.0, 'y': 753521106.0, 'n': 727.0}
{'x': 0.0, 'y': 753521106.0, 'n': 727.0}
{'x': 0.0, 'y': 1831061621.0, 'n': 727.0}
{'x': 0.0, 'y': 1831061621.0, 'n': 727.0}
{'x': 1831061621.0, 'y': 1831061621.0, 'n': 727.0}
{'x': 0.0, 'y': 1831061621.0, 'n': 727.0}
{'x': 0.0, 'y': 46061443.0, 'n': 727.0}
{'x': 0.0, 'y': 46061443.0, 'n': 727.0}
{'x': 46061443.0, 'y': 46061443.0, 'n': 727.0}
{'x': 0.0, 'y': 46061443.0, 'n': 727.0}
{'x': 0.0, 'y': 698381259.0, 'n': 727.0}
{'x': 0.0, 'y': 698381259.0, 'n': 727.0}
{'x': 698381259.0, 'y': 698381259.0, 'n': 727.0}
{'x': 0.0, 'y': 698381259.0, 'n': 727.0}
{'x': 0.0, 'y': 1109379269.0, 'n': 727.0}
{'x': 0.0, 'y': 1109379269.0, 'n': 727.0}
{'x': 1109379269.0, 'y': 1109379269.0, 'n': 727.0}
{'x': 0.0, 'y': 1109379269.0, 'n': 727.0}
{'x': 0.0, 'y': 1412093767.0, 'n': 727.0}
{'x': 0.0, 'y': 1412093767.0, 'n': 727.0}
{'x': 1412093767.0, 'y': 1412093767.0, 'n': 727.0}
{'x': 0.0, 'y': 1412093767.0, 'n': 727.0}
{'x': 0.0, 'y': 1475127507.0, 'n': 727.0}
{'x': 0.0, 'y': 1475127507.0, 'n': 727.0}
{'x': 1475127507.0, 'y': 1475127507.0, 'n': 727.0}
{'x': 0.0, 'y': 1475127507.0, 'n': 727.0}
{'x': 0.0, 'y': 1412306349.0, 'n': 727.0}
{'x': 0.0, 'y': 1412306349.0, 'n': 727.0}
{'x': 1412306349.0, 'y': 1412306349.0, 'n': 727.0}
{'x': 0.0, 'y': 1412306349.0, 'n': 727.0}
{'x': 0.0, 'y': 1048028608.0, 'n': 727.0}
{'x': 0.0, 'y': 1048028608.0, 'n': 727.0}
{'x': 1048028608.0, 'y': 1048028608.0, 'n': 727.0}
{'x': 0.0, 'y': 1048028608.0, 'n': 727.0}
{'x': 0.0, 'y': 489091355.0, 'n': 727.0}
{'x': 0.0, 'y': 489091355.0, 'n': 727.0}
{'x': 489091355.0, 'y': 489091355.0, 'n': 727.0}
{'x': 0.0, 'y': 489091355.0, 'n': 727.0}
{'x': 0.0, 'y': 1899079708.0, 'n': 727.0}
{'x': 0.0, 'y': 1899079708.0, 'n': 727.0}
{'x': 1899079708.0, 'y': 1899079708.0, 'n': 727.0}
{'x': 0.0, 'y': 1899079708.0, 'n': 727.0}
{'x': 0.0, 'y': 752241525.0, 'n': 727.0}
{'x': 0.0, 'y': 752241525.0, 'n': 727.0}
{'x': 752241525.0, 'y': 752241525.0, 'n': 727.0}
{'x': 0.0, 'y': 752241525.0, 'n': 727.0}
{'x': 0.0, 'y': 1595911493.0, 'n': 727.0}
{'x': 0.0, 'y': 1595911493.0, 'n': 727.0}
{'x': 1595911493.0, 'y': 1595911493.0, 'n': 727.0}
{'x': 0.0, 'y': 1595911493.0, 'n': 727.0}
{'x': 0.0, 'y': 2104309923.0, 'n': 727.0}
{'x': 0.0, 'y': 2104309923.0, 'n': 727.0}
{'x': 2104309923.0, 'y': 2104309923.0, 'n': 727.0}
{'x': 0.0, 'y': 2104309923.0, 'n': 727.0}
{'x': 0.0, 'y': 349386018.0, 'n': 727.0}
{'x': 0.0, 'y': 349386018.0, 'n': 727.0}
{'x': 349386018.0, 'y': 349386018.0, 'n': 727.0}
{'x': 0.0, 'y': 349386018.0, 'n': 727.0}
{'x': 0.0, 'y': 1383690683.0, 'n': 727.0}
{'x': 0.0, 'y': 1383690683.0, 'n': 727.0}
{'x': 1383690683.0, 'y': 1383690683.0, 'n': 727.0}
{'x': 0.0, 'y': 1383690683.0, 'n': 727.0}
{'x': 0.0, 'y': 1945417251.0, 'n': 727.0}
{'x': 0.0, 'y': 1945417251.0, 'n': 727.0}
{'x': 1945417251.0, 'y': 1945417251.0, 'n': 727.0}
{'x': 0.0, 'y': 1945417251.0, 'n': 727.0}
{'x': 0.0, 'y': 420284257.0, 'n': 727.0}
{'x': 0.0, 'y': 420284257.0, 'n': 727.0}
{'x': 420284257.0, 'y': 420284257.0, 'n': 727.0}
{'x': 0.0, 'y': 420284257.0, 'n': 727.0}
{'x': 0.0, 'y': 1566586349.0, 'n': 727.0}
{'x': 0.0, 'y': 1566586349.0, 'n': 727.0}
{'x': 1566586349.0, 'y': 1566586349.0, 'n': 727.0}
{'x': 0.0, 'y': 1566586349.0, 'n': 727.0}
{'x': 0.0, 'y': 1661370156.0, 'n': 727.0}
{'x': 0.0, 'y': 1661370156.0, 'n': 727.0}
{'x': 1661370156.0, 'y': 1661370156.0, 'n': 727.0}
{'x': 0.0, 'y': 1661370156.0, 'n': 727.0}
{'x': 0.0, 'y': 433231560.0, 'n': 727.0}
{'x': 0.0, 'y': 433231560.0, 'n': 727.0}
{'x': 433231560.0, 'y': 433231560.0, 'n': 727.0}
{'x': 0.0, 'y': 433231560.0, 'n': 727.0}
{'x': 0.0, 'y': 1340505753.0, 'n': 727.0}
{'x': 0.0, 'y': 1340505753.0, 'n': 727.0}
{'x': 1340505753.0, 'y': 1340505753.0, 'n': 727.0}


TRACE #16
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 0.0, 'y': 0.0, 'n': 677.0}
{'x': 0.0, 'y': 0.0, 'n': 677.0}
{'x': 0.0, 'y': 0.0, 'n': 677.0}
{'x': 0.0, 'y': 1366067392.0, 'n': 677.0}
{'x': 0.0, 'y': 1366067392.0, 'n': 677.0}
{'x': 1366067392.0, 'y': 1366067392.0, 'n': 677.0}
{'x': 0.0, 'y': 1366067392.0, 'n': 677.0}
{'x': 0.0, 'y': 1078805271.0, 'n': 677.0}
{'x': 0.0, 'y': 1078805271.0, 'n': 677.0}
{'x': 1078805271.0, 'y': 1078805271.0, 'n': 677.0}
{'x': 0.0, 'y': 1078805271.0, 'n': 677.0}
{'x': 0.0, 'y': 1987829559.0, 'n': 677.0}
{'x': 0.0, 'y': 1987829559.0, 'n': 677.0}
{'x': 1987829559.0, 'y': 1987829559.0, 'n': 677.0}
{'x': 0.0, 'y': 1987829559.0, 'n': 677.0}
{'x': 0.0, 'y': 2144837805.0, 'n': 677.0}
{'x': 0.0, 'y': 2144837805.0, 'n': 677.0}
{'x': 2144837805.0, 'y': 2144837805.0, 'n': 677.0}
{'x': 0.0, 'y': 2144837805.0, 'n': 677.0}
{'x': 0.0, 'y': 182269497.0, 'n': 677.0}
{'x': 0.0, 'y': 182269497.0, 'n': 677.0}
{'x': 182269497.0, 'y': 182269497.0, 'n': 677.0}
{'x': 0.0, 'y': 182269497.0, 'n': 677.0}
{'x': 0.0, 'y': 761211197.0, 'n': 677.0}
{'x': 0.0, 'y': 761211197.0, 'n': 677.0}
{'x': 761211197.0, 'y': 761211197.0, 'n': 677.0}
{'x': 0.0, 'y': 761211197.0, 'n': 677.0}
{'x': 0.0, 'y': 1874149256.0, 'n': 677.0}
{'x': 0.0, 'y': 1874149256.0, 'n': 677.0}
{'x': 1874149256.0, 'y': 1874149256.0, 'n': 677.0}
{'x': 0.0, 'y': 1874149256.0, 'n': 677.0}
{'x': 0.0, 'y': 1072737986.0, 'n': 677.0}
{'x': 0.0, 'y': 1072737986.0, 'n': 677.0}
{'x': 1072737986.0, 'y': 1072737986.0, 'n': 677.0}
{'x': 0.0, 'y': 1072737986.0, 'n': 677.0}
{'x': 0.0, 'y': 1539910573.0, 'n': 677.0}
{'x': 0.0, 'y': 1539910573.0, 'n': 677.0}
{'x': 1539910573.0, 'y': 1539910573.0, 'n': 677.0}
{'x': 0.0, 'y': 1539910573.0, 'n': 677.0}
{'x': 0.0, 'y': 1030869048.0, 'n': 677.0}
{'x': 0.0, 'y': 1030869048.0, 'n': 677.0}
{'x': 1030869048.0, 'y': 1030869048.0, 'n': 677.0}
{'x': 0.0, 'y': 1030869048.0, 'n': 677.0}
{'x': 0.0, 'y': 1793612579.0, 'n': 677.0}
{'x': 0.0, 'y': 1793612579.0, 'n': 677.0}
{'x': 1793612579.0, 'y': 1793612579.0, 'n': 677.0}
{'x': 0.0, 'y': 1793612579.0, 'n': 677.0}
{'x': 0.0, 'y': 854034639.0, 'n': 677.0}
{'x': 0.0, 'y': 854034639.0, 'n': 677.0}
{'x': 854034639.0, 'y': 854034639.0, 'n': 677.0}
{'x': 0.0, 'y': 854034639.0, 'n': 677.0}
{'x': 0.0, 'y': 1815846015.0, 'n': 677.0}
{'x': 0.0, 'y': 1815846015.0, 'n': 677.0}
{'x': 1815846015.0, 'y': 1815846015.0, 'n': 677.0}
{'x': 0.0, 'y': 1815846015.0, 'n': 677.0}
{'x': 0.0, 'y': 849494164.0, 'n': 677.0}
{'x': 0.0, 'y': 849494164.0, 'n': 677.0}
{'x': 849494164.0, 'y': 849494164.0, 'n': 677.0}
{'x': 0.0, 'y': 849494164.0, 'n': 677.0}
{'x': 0.0, 'y': 1662147089.0, 'n': 677.0}
{'x': 0.0, 'y': 1662147089.0, 'n': 677.0}
{'x': 1662147089.0, 'y': 1662147089.0, 'n': 677.0}
{'x': 0.0, 'y': 1662147089.0, 'n': 677.0}
{'x': 0.0, 'y': 1129314763.0, 'n': 677.0}
{'x': 0.0, 'y': 1129314763.0, 'n': 677.0}
{'x': 1129314763.0, 'y': 1129314763.0, 'n': 677.0}
{'x': 0.0, 'y': 1129314763.0, 'n': 677.0}
{'x': 0.0, 'y': 203330728.0, 'n': 677.0}
{'x': 0.0, 'y': 203330728.0, 'n': 677.0}
{'x': 203330728.0, 'y': 203330728.0, 'n': 677.0}
{'x': 0.0, 'y': 203330728.0, 'n': 677.0}
{'x': 0.0, 'y': 953387745.0, 'n': 677.0}
{'x': 0.0, 'y': 953387745.0, 'n': 677.0}
{'x': 953387745.0, 'y': 953387745.0, 'n': 677.0}
{'x': 0.0, 'y': 953387745.0, 'n': 677.0}
{'x': 0.0, 'y': 1147605699.0, 'n': 677.0}
{'x': 0.0, 'y': 1147605699.0, 'n': 677.0}
{'x': 1147605699.0, 'y': 1147605699.0, 'n': 677.0}
{'x': 0.0, 'y': 1147605699.0, 'n': 677.0}
{'x': 0.0, 'y': 1115747960.0, 'n': 677.0}
{'x': 0.0, 'y': 1115747960.0, 'n': 677.0}
{'x': 1115747960.0, 'y': 1115747960.0, 'n': 677.0}
{'x': 0.0, 'y': 1115747960.0, 'n': 677.0}
{'x': 0.0, 'y': 563428428.0, 'n': 677.0}
{'x': 0.0, 'y': 563428428.0, 'n': 677.0}
{'x': 563428428.0, 'y': 563428428.0, 'n': 677.0}
{'x': 0.0, 'y': 563428428.0, 'n': 677.0}
{'x': 0.0, 'y': 1026734671.0, 'n': 677.0}
{'x': 0.0, 'y': 1026734671.0, 'n': 677.0}
{'x': 1026734671.0, 'y': 1026734671.0, 'n': 677.0}
{'x': 0.0, 'y': 1026734671.0, 'n': 677.0}
{'x': 0.0, 'y': 839382744.0, 'n': 677.0}
{'x': 0.0, 'y': 839382744.0, 'n': 677.0}
{'x': 839382744.0, 'y': 839382744.0, 'n': 677.0}
{'x': 0.0, 'y': 839382744.0, 'n': 677.0}
{'x': 0.0, 'y': 96213920.0, 'n': 677.0}
{'x': 0.0, 'y': 96213920.0, 'n': 677.0}
{'x': 96213920.0, 'y': 96213920.0, 'n': 677.0}
{'x': 0.0, 'y': 96213920.0, 'n': 677.0}
{'x': 0.0, 'y': 637638131.0, 'n': 677.0}
{'x': 0.0, 'y': 637638131.0, 'n': 677.0}
{'x': 637638131.0, 'y': 637638131.0, 'n': 677.0}
{'x': 0.0, 'y': 637638131.0, 'n': 677.0}
{'x': 0.0, 'y': 1282052519.0, 'n': 677.0}
{'x': 0.0, 'y': 1282052519.0, 'n': 677.0}
{'x': 1282052519.0, 'y': 1282052519.0, 'n': 677.0}
{'x': 0.0, 'y': 1282052519.0, 'n': 677.0}
{'x': 0.0, 'y': 1032190027.0, 'n': 677.0}
